pair,long,short,activation,buffer,bl_n,bl_gross_wr,bl_net_wr,bl_avg_gross,bl_avg_net,bl_avg_hold,st_n,st_gross_wr,st_net_wr,st_avg_gross,st_avg_net,st_avg_hold,n_fired,pct_fired,n_unnecessary,pct_unnecessary,net_improvement
NATGAS/SOYBEANS,NATGAS,SOYBEANS,0.5,0.75,31,0.7097,0.6129,0.001,-0.0177,151.7,35,0.6857,0.6286,0.0031,-0.0131,129.4,6,17.1,4,66.7,0.0046
SILVER/COFFEE,SILVER,COFFEE,1.5,0.1,46,0.913,0.8696,0.0428,0.0301,97.5,74,0.7027,0.5946,0.0101,0.0027,49.2,45,60.8,28,62.2,-0.0274
SILVER/COFFEE,SILVER,COFFEE,1.5,0.2,46,0.913,0.8696,0.0428,0.0301,97.5,74,0.7162,0.5676,0.0103,0.0023,54.4,42,56.8,26,61.9,-0.0278
SILVER/COFFEE,SILVER,COFFEE,1.5,0.3,46,0.913,0.8696,0.0428,0.0301,97.5,72,0.6667,0.5556,0.0187,0.0105,56.7,36,50.0,21,58.3,-0.0196
SILVER/COFFEE,SILVER,COFFEE,1.5,0.5,46,0.913,0.8696,0.0428,0.0301,97.5,69,0.6087,0.5652,0.023,0.0138,65.5,28,40.6,18,64.3,-0.0163
SILVER/COFFEE,SILVER,COFFEE,1.5,0.75,46,0.913,0.8696,0.0428,0.0301,97.5,61,0.7049,0.6721,0.0321,0.0219,74.9,16,26.2,12,75.0,-0.0082
SILVER/COFFEE,SILVER,COFFEE,1.25,0.1,46,0.913,0.8696,0.0428,0.0301,97.5,63,0.7778,0.7143,0.0111,0.0041,45.9,43,68.3,27,62.8,-0.026
SILVER/COFFEE,SILVER,COFFEE,1.25,0.2,46,0.913,0.8696,0.0428,0.0301,97.5,63,0.7937,0.746,0.0106,0.0033,48.1,40,63.5,26,65.0,-0.0268
SILVER/COFFEE,SILVER,COFFEE,1.25,0.3,46,0.913,0.8696,0.0428,0.0301,97.5,62,0.7742,0.7097,0.0184,0.0099,59.5,31,50.0,23,74.2,-0.0202
SILVER/COFFEE,SILVER,COFFEE,1.25,0.5,46,0.913,0.8696,0.0428,0.0301,97.5,62,0.7097,0.6613,0.0244,0.0151,66.9,24,38.7,19,79.2,-0.0151
SILVER/COFFEE,SILVER,COFFEE,1.25,0.75,46,0.913,0.8696,0.0428,0.0301,97.5,61,0.6721,0.6557,0.0299,0.02,72.7,18,29.5,14,77.8,-0.0102
SILVER/COFFEE,SILVER,COFFEE,1.0,0.1,46,0.913,0.8696,0.0428,0.0301,97.5,60,0.8667,0.8167,0.0289,0.0209,55.2,33,55.0,26,78.8,-0.0093
SILVER/COFFEE,SILVER,COFFEE,1.0,0.2,46,0.913,0.8696,0.0428,0.0301,97.5,60,0.85,0.8167,0.0307,0.0223,58.0,30,50.0,23,76.7,-0.0078
SILVER/COFFEE,SILVER,COFFEE,1.0,0.3,46,0.913,0.8696,0.0428,0.0301,97.5,60,0.8333,0.7667,0.0287,0.0201,60.2,28,46.7,21,75.0,-0.01
SILVER/COFFEE,SILVER,COFFEE,1.0,0.5,46,0.913,0.8696,0.0428,0.0301,97.5,59,0.8136,0.7288,0.0248,0.0159,63.8,26,44.1,21,80.8,-0.0143
SILVER/COFFEE,SILVER,COFFEE,1.0,0.75,46,0.913,0.8696,0.0428,0.0301,97.5,59,0.7119,0.6949,0.031,0.0209,74.0,17,28.8,15,88.2,-0.0093
SILVER/COFFEE,SILVER,COFFEE,0.75,0.1,46,0.913,0.8696,0.0428,0.0301,97.5,52,0.8462,0.8269,0.0287,0.0194,66.1,26,50.0,20,76.9,-0.0107
SILVER/COFFEE,SILVER,COFFEE,0.75,0.2,46,0.913,0.8696,0.0428,0.0301,97.5,52,0.8462,0.8077,0.0289,0.0195,67.5,24,46.2,19,79.2,-0.0106
SILVER/COFFEE,SILVER,COFFEE,0.75,0.3,46,0.913,0.8696,0.0428,0.0301,97.5,52,0.8654,0.8269,0.0298,0.0202,69.4,22,42.3,17,77.3,-0.0099
SILVER/COFFEE,SILVER,COFFEE,0.75,0.5,46,0.913,0.8696,0.0428,0.0301,97.5,52,0.8654,0.8269,0.0306,0.0206,72.6,18,34.6,13,72.2,-0.0095
SILVER/COFFEE,SILVER,COFFEE,0.75,0.75,46,0.913,0.8696,0.0428,0.0301,97.5,51,0.8627,0.7843,0.0268,0.0164,77.0,16,31.4,12,75.0,-0.0137
SILVER/COFFEE,SILVER,COFFEE,0.5,0.1,46,0.913,0.8696,0.0428,0.0301,97.5,48,0.8542,0.8125,0.0307,0.0202,78.3,18,37.5,14,77.8,-0.01
SILVER/COFFEE,SILVER,COFFEE,0.5,0.2,46,0.913,0.8696,0.0428,0.0301,97.5,48,0.8542,0.8125,0.0313,0.0207,78.8,16,33.3,13,81.2,-0.0094
SILVER/COFFEE,SILVER,COFFEE,0.5,0.3,46,0.913,0.8696,0.0428,0.0301,97.5,48,0.8542,0.8125,0.0306,0.0196,81.9,15,31.2,12,80.0,-0.0105
SILVER/COFFEE,SILVER,COFFEE,0.5,0.5,46,0.913,0.8696,0.0428,0.0301,97.5,48,0.875,0.8125,0.0309,0.0196,84.5,13,27.1,11,84.6,-0.0105
SILVER/COFFEE,SILVER,COFFEE,0.5,0.75,46,0.913,0.8696,0.0428,0.0301,97.5,48,0.875,0.8333,0.0335,0.022,86.9,9,18.8,7,77.8,-0.0081
WHEAT/BRENT,WHEAT,BRENT,1.5,0.1,31,0.871,0.8387,0.0497,0.0369,98.6,39,0.6923,0.6923,0.0102,0.0021,55.7,22,56.4,14,63.6,-0.0349
WHEAT/BRENT,WHEAT,BRENT,1.5,0.2,31,0.871,0.8387,0.0497,0.0369,98.6,38,0.6842,0.6579,0.0153,0.0065,61.8,18,47.4,13,72.2,-0.0304
WHEAT/BRENT,WHEAT,BRENT,1.5,0.3,31,0.871,0.8387,0.0497,0.0369,98.6,38,0.7368,0.6579,0.0262,0.0163,71.7,13,34.2,9,69.2,-0.0206
WHEAT/BRENT,WHEAT,BRENT,1.5,0.5,31,0.871,0.8387,0.0497,0.0369,98.6,36,0.7222,0.6944,0.0381,0.0271,82.6,7,19.4,5,71.4,-0.0098
WHEAT/BRENT,WHEAT,BRENT,1.5,0.75,31,0.871,0.8387,0.0497,0.0369,98.6,35,0.8,0.7714,0.0464,0.0349,87.3,4,11.4,3,75.0,-0.002
WHEAT/BRENT,WHEAT,BRENT,1.25,0.1,31,0.871,0.8387,0.0497,0.0369,98.6,33,0.697,0.6061,0.0088,0.0003,59.4,19,57.6,15,78.9,-0.0367
WHEAT/BRENT,WHEAT,BRENT,1.25,0.2,31,0.871,0.8387,0.0497,0.0369,98.6,33,0.7273,0.6667,0.0213,0.0114,72.8,13,39.4,11,84.6,-0.0255
WHEAT/BRENT,WHEAT,BRENT,1.25,0.3,31,0.871,0.8387,0.0497,0.0369,98.6,33,0.7576,0.697,0.0296,0.0188,80.1,10,30.3,8,80.0,-0.0181
WHEAT/BRENT,WHEAT,BRENT,1.25,0.5,31,0.871,0.8387,0.0497,0.0369,98.6,33,0.8182,0.7273,0.038,0.0266,85.8,7,21.2,6,85.7,-0.0103
WHEAT/BRENT,WHEAT,BRENT,1.25,0.75,31,0.871,0.8387,0.0497,0.0369,98.6,33,0.8182,0.7879,0.0473,0.0351,92.6,2,6.1,2,100.0,-0.0018
WHEAT/BRENT,WHEAT,BRENT,1.0,0.1,31,0.871,0.8387,0.0497,0.0369,98.6,33,0.7576,0.7273,0.0196,0.0108,61.6,20,60.6,17,85.0,-0.0261
WHEAT/BRENT,WHEAT,BRENT,1.0,0.2,31,0.871,0.8387,0.0497,0.0369,98.6,33,0.7576,0.6667,0.0214,0.0124,63.8,17,51.5,14,82.4,-0.0245
WHEAT/BRENT,WHEAT,BRENT,1.0,0.3,31,0.871,0.8387,0.0497,0.0369,98.6,33,0.7273,0.6667,0.0203,0.0111,65.8,16,48.5,13,81.2,-0.0258
WHEAT/BRENT,WHEAT,BRENT,1.0,0.5,31,0.871,0.8387,0.0497,0.0369,98.6,33,0.7879,0.7273,0.0345,0.0238,79.7,9,27.3,8,88.9,-0.0131
WHEAT/BRENT,WHEAT,BRENT,1.0,0.75,31,0.871,0.8387,0.0497,0.0369,98.6,33,0.8182,0.7273,0.038,0.0266,85.8,7,21.2,6,85.7,-0.0103
WHEAT/BRENT,WHEAT,BRENT,0.75,0.1,31,0.871,0.8387,0.0497,0.0369,98.6,32,0.7812,0.7812,0.02,0.0101,72.8,20,62.5,17,85.0,-0.0268
WHEAT/BRENT,WHEAT,BRENT,0.75,0.2,31,0.871,0.8387,0.0497,0.0369,98.6,32,0.8125,0.8125,0.0197,0.0095,74.3,19,59.4,16,84.2,-0.0274
WHEAT/BRENT,WHEAT,BRENT,0.75,0.3,31,0.871,0.8387,0.0497,0.0369,98.6,32,0.8125,0.7812,0.0176,0.007,78.3,17,53.1,15,88.2,-0.0299
WHEAT/BRENT,WHEAT,BRENT,0.75,0.5,31,0.871,0.8387,0.0497,0.0369,98.6,32,0.8125,0.75,0.0294,0.0181,84.6,11,34.4,10,90.9,-0.0188
WHEAT/BRENT,WHEAT,BRENT,0.75,0.75,31,0.871,0.8387,0.0497,0.0369,98.6,32,0.8125,0.7812,0.0376,0.0258,90.1,6,18.8,6,100.0,-0.0111
WHEAT/BRENT,WHEAT,BRENT,0.5,0.1,31,0.871,0.8387,0.0497,0.0369,98.6,32,0.8438,0.8125,0.0342,0.0243,72.9,17,53.1,14,82.4,-0.0127
WHEAT/BRENT,WHEAT,BRENT,0.5,0.2,31,0.871,0.8387,0.0497,0.0369,98.6,32,0.8438,0.8125,0.0323,0.0221,74.9,16,50.0,13,81.2,-0.0148
WHEAT/BRENT,WHEAT,BRENT,0.5,0.3,31,0.871,0.8387,0.0497,0.0369,98.6,32,0.8438,0.8125,0.0318,0.0212,78.2,14,43.8,11,78.6,-0.0157
WHEAT/BRENT,WHEAT,BRENT,0.5,0.5,31,0.871,0.8387,0.0497,0.0369,98.6,32,0.875,0.8438,0.0308,0.0196,84.2,12,37.5,9,75.0,-0.0173
WHEAT/BRENT,WHEAT,BRENT,0.5,0.75,31,0.871,0.8387,0.0497,0.0369,98.6,32,0.8438,0.7812,0.0377,0.0257,90.8,7,21.9,6,85.7,-0.0112
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.5,0.1,38,0.8684,0.7895,0.0362,0.022,111.1,65,0.6769,0.6462,0.0104,0.0036,44.1,45,69.2,19,42.2,-0.0184
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.5,0.2,38,0.8684,0.7895,0.0362,0.022,111.1,65,0.5846,0.5231,0.013,0.0055,51.0,41,63.1,17,41.5,-0.0166
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.5,0.3,38,0.8684,0.7895,0.0362,0.022,111.1,63,0.5238,0.4444,0.0147,0.0066,56.2,36,57.1,14,38.9,-0.0155
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.5,0.5,38,0.8684,0.7895,0.0362,0.022,111.1,60,0.5667,0.5167,0.0243,0.0144,71.8,25,41.7,12,48.0,-0.0076
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.5,0.75,38,0.8684,0.7895,0.0362,0.022,111.1,54,0.6296,0.6296,0.0288,0.0178,82.1,17,31.5,10,58.8,-0.0042
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.25,0.1,38,0.8684,0.7895,0.0362,0.022,111.1,56,0.75,0.7143,0.0157,0.0075,56.4,36,64.3,17,47.2,-0.0145
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.25,0.2,38,0.8684,0.7895,0.0362,0.022,111.1,56,0.6964,0.6429,0.0184,0.0097,61.5,32,57.1,16,50.0,-0.0124
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.25,0.3,38,0.8684,0.7895,0.0362,0.022,111.1,56,0.6607,0.5893,0.0179,0.0087,66.0,30,53.6,15,50.0,-0.0134
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.25,0.5,38,0.8684,0.7895,0.0362,0.022,111.1,56,0.6607,0.5893,0.0252,0.0155,70.1,23,41.1,11,47.8,-0.0065
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.25,0.75,38,0.8684,0.7895,0.0362,0.022,111.1,54,0.6296,0.5741,0.028,0.0171,81.2,18,33.3,9,50.0,-0.005
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.0,0.1,38,0.8684,0.7895,0.0362,0.022,111.1,53,0.7736,0.7358,0.0225,0.0137,61.7,30,56.6,14,46.7,-0.0083
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.0,0.2,38,0.8684,0.7895,0.0362,0.022,111.1,53,0.7925,0.7358,0.0286,0.0191,67.9,25,47.2,12,48.0,-0.0029
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.0,0.3,38,0.8684,0.7895,0.0362,0.022,111.1,53,0.7547,0.6981,0.0251,0.0156,68.6,25,47.2,12,48.0,-0.0064
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.0,0.5,38,0.8684,0.7895,0.0362,0.022,111.1,53,0.6604,0.6415,0.0219,0.0119,72.6,24,45.3,12,50.0,-0.0101
SOYBEANS/WHEAT,SOYBEANS,WHEAT,1.0,0.75,38,0.8684,0.7895,0.0362,0.022,111.1,53,0.6981,0.6226,0.0301,0.0194,79.3,17,32.1,9,52.9,-0.0026
SOYBEANS/WHEAT,SOYBEANS,WHEAT,0.75,0.1,38,0.8684,0.7895,0.0362,0.022,111.1,49,0.7755,0.7551,0.0247,0.0155,65.9,31,63.3,18,58.1,-0.0066
SOYBEANS/WHEAT,SOYBEANS,WHEAT,0.75,0.2,38,0.8684,0.7895,0.0362,0.022,111.1,49,0.7551,0.7551,0.0259,0.0161,70.8,26,53.1,14,53.8,-0.0059
SOYBEANS/WHEAT,SOYBEANS,WHEAT,0.75,0.3,38,0.8684,0.7895,0.0362,0.022,111.1,49,0.7551,0.6939,0.0244,0.0144,72.8,25,51.0,13,52.0,-0.0076
SOYBEANS/WHEAT,SOYBEANS,WHEAT,0.75,0.5,38,0.8684,0.7895,0.0362,0.022,111.1,49,0.7959,0.6939,0.0284,0.0176,80.1,19,38.8,10,52.6,-0.0045
SOYBEANS/WHEAT,SOYBEANS,WHEAT,0.75,0.75,38,0.8684,0.7895,0.0362,0.022,111.1,49,0.7143,0.6735,0.0256,0.0145,82.5,18,36.7,10,55.6,-0.0075
SOYBEANS/WHEAT,SOYBEANS,WHEAT,0.5,0.1,38,0.8684,0.7895,0.0362,0.022,111.1,41,0.8537,0.8049,0.03,0.0186,86.4,15,36.6,12,80.0,-0.0035
SOYBEANS/WHEAT,SOYBEANS,WHEAT,0.5,0.2,38,0.8684,0.7895,0.0362,0.022,111.1,41,0.8293,0.7805,0.029,0.0175,87.4,14,34.1,11,78.6,-0.0046
SOYBEANS/WHEAT,SOYBEANS,WHEAT,0.5,0.3,38,0.8684,0.7895,0.0362,0.022,111.1,41,0.8049,0.7561,0.0281,0.0164,88.4,13,31.7,10,76.9,-0.0056
SOYBEANS/WHEAT,SOYBEANS,WHEAT,0.5,0.5,38,0.8684,0.7895,0.0362,0.022,111.1,41,0.7805,0.7073,0.026,0.0139,91.5,11,26.8,8,72.7,-0.0081
SOYBEANS/WHEAT,SOYBEANS,WHEAT,0.5,0.75,38,0.8684,0.7895,0.0362,0.022,111.1,41,0.8293,0.7561,0.0282,0.0159,94.1,8,19.5,5,62.5,-0.0061
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.5,0.1,28,0.75,0.6786,0.0193,0.0019,140.8,56,0.625,0.5536,0.002,-0.0053,48.4,43,76.8,17,39.5,-0.0072
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.5,0.2,28,0.75,0.6786,0.0193,0.0019,140.8,56,0.5179,0.4643,0.0017,-0.006,52.4,41,73.2,16,39.0,-0.0079
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.5,0.3,28,0.75,0.6786,0.0193,0.0019,140.8,56,0.4821,0.4107,0.0069,-0.0017,60.0,37,66.1,14,37.8,-0.0036
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.5,0.5,28,0.75,0.6786,0.0193,0.0019,140.8,52,0.4808,0.4615,0.0087,-0.0013,73.6,28,53.8,11,39.3,-0.0032
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.5,0.75,28,0.75,0.6786,0.0193,0.0019,140.8,47,0.5319,0.4681,0.0092,-0.0025,87.9,20,42.6,9,45.0,-0.0043
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.25,0.1,28,0.75,0.6786,0.0193,0.0019,140.8,39,0.6667,0.641,0.0008,-0.0087,68.7,26,66.7,14,53.8,-0.0106
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.25,0.2,28,0.75,0.6786,0.0193,0.0019,140.8,39,0.641,0.6154,0.0008,-0.0094,75.5,24,61.5,14,58.3,-0.0113
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.25,0.3,28,0.75,0.6786,0.0193,0.0019,140.8,39,0.5641,0.4872,-0.0029,-0.0135,78.3,23,59.0,14,60.9,-0.0154
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.25,0.5,28,0.75,0.6786,0.0193,0.0019,140.8,39,0.4615,0.4359,-0.002,-0.0131,82.6,19,48.7,11,57.9,-0.0149
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.25,0.75,28,0.75,0.6786,0.0193,0.0019,140.8,38,0.5789,0.5263,0.0102,-0.0032,104.7,12,31.6,6,50.0,-0.0051
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.0,0.1,28,0.75,0.6786,0.0193,0.0019,140.8,36,0.7222,0.7222,0.0059,-0.005,81.6,20,55.6,13,65.0,-0.0069
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.0,0.2,28,0.75,0.6786,0.0193,0.0019,140.8,36,0.6944,0.6944,0.0062,-0.0051,85.2,18,50.0,12,66.7,-0.007
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.0,0.3,28,0.75,0.6786,0.0193,0.0019,140.8,36,0.6667,0.6667,0.0057,-0.0066,93.4,16,44.4,12,75.0,-0.0084
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.0,0.5,28,0.75,0.6786,0.0193,0.0019,140.8,36,0.6111,0.5278,0.0056,-0.0073,99.3,13,36.1,10,76.9,-0.0091
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,1.0,0.75,28,0.75,0.6786,0.0193,0.0019,140.8,36,0.6111,0.5556,0.0095,-0.0039,104.8,11,30.6,8,72.7,-0.0058
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,0.75,0.1,28,0.75,0.6786,0.0193,0.0019,140.8,35,0.7429,0.7143,0.0163,0.0033,101.0,16,45.7,11,68.8,0.0014
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,0.75,0.2,28,0.75,0.6786,0.0193,0.0019,140.8,35,0.7429,0.7143,0.0152,0.0021,101.4,15,42.9,10,66.7,0.0002
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,0.75,0.3,28,0.75,0.6786,0.0193,0.0019,140.8,34,0.7353,0.7059,0.0176,0.0044,102.7,12,35.3,8,66.7,0.0025
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,0.75,0.5,28,0.75,0.6786,0.0193,0.0019,140.8,34,0.7059,0.7059,0.0136,-0.0004,109.3,10,29.4,8,80.0,-0.0022
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,0.75,0.75,28,0.75,0.6786,0.0193,0.0019,140.8,34,0.6765,0.6176,0.0139,-0.0006,113.9,8,23.5,6,75.0,-0.0024
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,0.5,0.1,28,0.75,0.6786,0.0193,0.0019,140.8,32,0.7812,0.7188,0.0163,0.0016,115.3,10,31.2,8,80.0,-0.0002
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,0.5,0.2,28,0.75,0.6786,0.0193,0.0019,140.8,32,0.75,0.7188,0.013,-0.0016,115.6,10,31.2,8,80.0,-0.0035
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,0.5,0.3,28,0.75,0.6786,0.0193,0.0019,140.8,32,0.7188,0.7188,0.0173,0.0024,117.5,7,21.9,5,71.4,0.0006
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,0.5,0.5,28,0.75,0.6786,0.0193,0.0019,140.8,32,0.7188,0.7188,0.0155,0.0005,118.5,7,21.9,5,71.4,-0.0013
SOYBEANS/PLATINUM,SOYBEANS,PLATINUM,0.5,0.75,28,0.75,0.6786,0.0193,0.0019,140.8,32,0.7188,0.7188,0.0126,-0.003,123.9,6,18.8,5,83.3,-0.0048
GOLD/NATGAS,GOLD,NATGAS,1.5,0.1,32,0.5938,0.5625,-0.0214,-0.0431,179.4,61,0.5902,0.5902,-0.0105,-0.0196,64.6,47,77.0,13,27.7,0.0235
GOLD/NATGAS,GOLD,NATGAS,1.5,0.2,32,0.5938,0.5625,-0.0214,-0.0431,179.4,61,0.5082,0.4426,-0.013,-0.0231,74.0,45,73.8,12,26.7,0.02
GOLD/NATGAS,GOLD,NATGAS,1.5,0.3,32,0.5938,0.5625,-0.0214,-0.0431,179.4,58,0.4828,0.3793,-0.0178,-0.0292,85.9,40,69.0,10,25.0,0.0139
GOLD/NATGAS,GOLD,NATGAS,1.5,0.5,32,0.5938,0.5625,-0.0214,-0.0431,179.4,53,0.4906,0.434,-0.0115,-0.0249,104.0,28,52.8,9,32.1,0.0182
GOLD/NATGAS,GOLD,NATGAS,1.5,0.75,32,0.5938,0.5625,-0.0214,-0.0431,179.4,45,0.5111,0.4667,-0.0163,-0.0323,128.0,17,37.8,7,41.2,0.0108
GOLD/NATGAS,GOLD,NATGAS,1.25,0.1,32,0.5938,0.5625,-0.0214,-0.0431,179.4,53,0.6226,0.566,0.0002,-0.0096,71.9,38,71.7,14,36.8,0.0334
GOLD/NATGAS,GOLD,NATGAS,1.25,0.2,32,0.5938,0.5625,-0.0214,-0.0431,179.4,53,0.6226,0.5849,-0.0025,-0.013,78.3,35,66.0,13,37.1,0.03
GOLD/NATGAS,GOLD,NATGAS,1.25,0.3,32,0.5938,0.5625,-0.0214,-0.0431,179.4,52,0.6346,0.5962,-0.0029,-0.0141,83.9,32,61.5,11,34.4,0.0289
GOLD/NATGAS,GOLD,NATGAS,1.25,0.5,32,0.5938,0.5625,-0.0214,-0.0431,179.4,51,0.5098,0.4118,-0.0103,-0.0231,97.9,30,58.8,10,33.3,0.02
GOLD/NATGAS,GOLD,NATGAS,1.25,0.75,32,0.5938,0.5625,-0.0214,-0.0431,179.4,47,0.5319,0.4468,-0.0141,-0.029,117.8,22,46.8,7,31.8,0.0141
GOLD/NATGAS,GOLD,NATGAS,1.0,0.1,32,0.5938,0.5625,-0.0214,-0.0431,179.4,40,0.575,0.5,-0.0096,-0.0238,111.6,26,65.0,10,38.5,0.0193
GOLD/NATGAS,GOLD,NATGAS,1.0,0.2,32,0.5938,0.5625,-0.0214,-0.0431,179.4,40,0.575,0.475,-0.0092,-0.0241,117.7,23,57.5,8,34.8,0.019
GOLD/NATGAS,GOLD,NATGAS,1.0,0.3,32,0.5938,0.5625,-0.0214,-0.0431,179.4,40,0.6,0.525,-0.0056,-0.021,122.4,20,50.0,6,30.0,0.0221
GOLD/NATGAS,GOLD,NATGAS,1.0,0.5,32,0.5938,0.5625,-0.0214,-0.0431,179.4,39,0.5641,0.5385,-0.0147,-0.0307,128.5,18,46.2,5,27.8,0.0123
GOLD/NATGAS,GOLD,NATGAS,1.0,0.75,32,0.5938,0.5625,-0.0214,-0.0431,179.4,39,0.5641,0.5128,-0.0159,-0.0329,136.8,15,38.5,4,26.7,0.0102
GOLD/NATGAS,GOLD,NATGAS,0.75,0.1,32,0.5938,0.5625,-0.0214,-0.0431,179.4,38,0.6053,0.6053,-0.0107,-0.0263,123.8,23,60.5,12,52.2,0.0168
GOLD/NATGAS,GOLD,NATGAS,0.75,0.2,32,0.5938,0.5625,-0.0214,-0.0431,179.4,38,0.6053,0.5789,-0.0081,-0.0241,127.5,20,52.6,9,45.0,0.019
GOLD/NATGAS,GOLD,NATGAS,0.75,0.3,32,0.5938,0.5625,-0.0214,-0.0431,179.4,38,0.6316,0.5526,-0.0087,-0.025,130.6,19,50.0,8,42.1,0.0181
GOLD/NATGAS,GOLD,NATGAS,0.75,0.5,32,0.5938,0.5625,-0.0214,-0.0431,179.4,37,0.6216,0.5405,-0.0134,-0.031,142.9,14,37.8,5,35.7,0.0121
GOLD/NATGAS,GOLD,NATGAS,0.75,0.75,32,0.5938,0.5625,-0.0214,-0.0431,179.4,36,0.5556,0.5278,-0.0157,-0.0341,149.6,11,30.6,3,27.3,0.009
GOLD/NATGAS,GOLD,NATGAS,0.5,0.1,32,0.5938,0.5625,-0.0214,-0.0431,179.4,37,0.6757,0.6216,-0.0019,-0.0182,130.9,19,51.4,10,52.6,0.0249
GOLD/NATGAS,GOLD,NATGAS,0.5,0.2,32,0.5938,0.5625,-0.0214,-0.0431,179.4,37,0.6757,0.5946,-0.0048,-0.0212,132.0,19,51.4,10,52.6,0.0218
GOLD/NATGAS,GOLD,NATGAS,0.5,0.3,32,0.5938,0.5625,-0.0214,-0.0431,179.4,37,0.6486,0.5946,-0.0046,-0.0214,134.8,16,43.2,7,43.8,0.0217
GOLD/NATGAS,GOLD,NATGAS,0.5,0.5,32,0.5938,0.5625,-0.0214,-0.0431,179.4,37,0.6216,0.5676,-0.01,-0.027,137.4,15,40.5,6,40.0,0.0161
