pair,long,short,activation,buffer,bl_n,bl_gross_wr,bl_net_wr,bl_avg_gross,bl_avg_net,bl_avg_hold,st_n,st_gross_wr,st_net_wr,st_avg_gross,st_avg_net,st_avg_hold,n_fired,pct_fired,n_unnecessary,pct_unnecessary,net_improvement
GOLD/NATGAS,GOLD,NATGAS,0.5,0.75,32,0.5938,0.5625,-0.0214,-0.0431,179.4,36,0.6111,0.5556,-0.0135,-0.0319,149.3,10,27.8,3,30.0,0.0112
COPPER/NATGAS,COPPER,NATGAS,1.5,0.1,36,0.8333,0.6944,0.0335,0.0178,125.1,61,0.6721,0.623,0.0217,0.0136,55.3,37,60.7,18,48.6,-0.0042
COPPER/NATGAS,COPPER,NATGAS,1.5,0.2,36,0.8333,0.6944,0.0335,0.0178,125.1,61,0.6393,0.5902,0.0231,0.0145,60.7,34,55.7,16,47.1,-0.0034
COPPER/NATGAS,COPPER,NATGAS,1.5,0.3,36,0.8333,0.6944,0.0335,0.0178,125.1,60,0.6333,0.55,0.0274,0.018,68.0,28,46.7,13,46.4,0.0001
COPPER/NATGAS,COPPER,NATGAS,1.5,0.5,36,0.8333,0.6944,0.0335,0.0178,125.1,57,0.5965,0.5614,0.0294,0.0188,77.9,22,38.6,12,54.5,0.001
COPPER/NATGAS,COPPER,NATGAS,1.5,0.75,36,0.8333,0.6944,0.0335,0.0178,125.1,51,0.6667,0.6275,0.0279,0.016,90.3,16,31.4,10,62.5,-0.0018
COPPER/NATGAS,COPPER,NATGAS,1.25,0.1,36,0.8333,0.6944,0.0335,0.0178,125.1,55,0.7636,0.6909,0.0191,0.0103,62.2,35,63.6,18,51.4,-0.0076
COPPER/NATGAS,COPPER,NATGAS,1.25,0.2,36,0.8333,0.6944,0.0335,0.0178,125.1,55,0.7636,0.6727,0.0217,0.0125,66.4,32,58.2,16,50.0,-0.0054
COPPER/NATGAS,COPPER,NATGAS,1.25,0.3,36,0.8333,0.6944,0.0335,0.0178,125.1,55,0.7091,0.6182,0.029,0.019,73.1,27,49.1,13,48.1,0.0011
COPPER/NATGAS,COPPER,NATGAS,1.25,0.5,36,0.8333,0.6944,0.0335,0.0178,125.1,54,0.6296,0.537,0.027,0.0164,79.0,23,42.6,11,47.8,-0.0015
COPPER/NATGAS,COPPER,NATGAS,1.25,0.75,36,0.8333,0.6944,0.0335,0.0178,125.1,51,0.6275,0.5686,0.0324,0.0209,87.4,16,31.4,8,50.0,0.003
COPPER/NATGAS,COPPER,NATGAS,1.0,0.1,36,0.8333,0.6944,0.0335,0.0178,125.1,46,0.7609,0.7174,0.0167,0.0063,76.2,29,63.0,17,58.6,-0.0115
COPPER/NATGAS,COPPER,NATGAS,1.0,0.2,36,0.8333,0.6944,0.0335,0.0178,125.1,46,0.7826,0.6957,0.0206,0.0096,82.1,25,54.3,15,60.0,-0.0082
COPPER/NATGAS,COPPER,NATGAS,1.0,0.3,36,0.8333,0.6944,0.0335,0.0178,125.1,46,0.7609,0.6739,0.0207,0.0095,84.2,23,50.0,14,60.9,-0.0083
COPPER/NATGAS,COPPER,NATGAS,1.0,0.5,36,0.8333,0.6944,0.0335,0.0178,125.1,46,0.7391,0.6739,0.0249,0.0131,89.7,18,39.1,10,55.6,-0.0047
COPPER/NATGAS,COPPER,NATGAS,1.0,0.75,36,0.8333,0.6944,0.0335,0.0178,125.1,46,0.6739,0.6304,0.0279,0.0156,93.4,14,30.4,7,50.0,-0.0022
COPPER/NATGAS,COPPER,NATGAS,0.75,0.1,36,0.8333,0.6944,0.0335,0.0178,125.1,40,0.825,0.675,0.019,0.0069,92.1,24,60.0,14,58.3,-0.011
COPPER/NATGAS,COPPER,NATGAS,0.75,0.2,36,0.8333,0.6944,0.0335,0.0178,125.1,40,0.825,0.625,0.0177,0.0053,94.7,21,52.5,13,61.9,-0.0125
COPPER/NATGAS,COPPER,NATGAS,0.75,0.3,36,0.8333,0.6944,0.0335,0.0178,125.1,40,0.875,0.675,0.0261,0.013,101.2,16,40.0,11,68.8,-0.0048
COPPER/NATGAS,COPPER,NATGAS,0.75,0.5,36,0.8333,0.6944,0.0335,0.0178,125.1,40,0.775,0.65,0.0276,0.0142,104.0,12,30.0,9,75.0,-0.0036
COPPER/NATGAS,COPPER,NATGAS,0.75,0.75,36,0.8333,0.6944,0.0335,0.0178,125.1,40,0.775,0.65,0.0327,0.0187,109.7,8,20.0,6,75.0,0.0008
COPPER/NATGAS,COPPER,NATGAS,0.5,0.1,36,0.8333,0.6944,0.0335,0.0178,125.1,37,0.8649,0.7297,0.0303,0.0166,107.1,14,37.8,11,78.6,-0.0013
COPPER/NATGAS,COPPER,NATGAS,0.5,0.2,36,0.8333,0.6944,0.0335,0.0178,125.1,37,0.8378,0.7297,0.0279,0.0139,109.6,13,35.1,10,76.9,-0.004
COPPER/NATGAS,COPPER,NATGAS,0.5,0.3,36,0.8333,0.6944,0.0335,0.0178,125.1,37,0.8378,0.7297,0.0281,0.014,110.9,12,32.4,9,75.0,-0.0039
COPPER/NATGAS,COPPER,NATGAS,0.5,0.5,36,0.8333,0.6944,0.0335,0.0178,125.1,37,0.8649,0.7027,0.0283,0.0139,113.4,9,24.3,7,77.8,-0.004
COPPER/NATGAS,COPPER,NATGAS,0.5,0.75,36,0.8333,0.6944,0.0335,0.0178,125.1,37,0.8108,0.7027,0.0284,0.0135,117.5,6,16.2,5,83.3,-0.0043
BRENT/NATGAS,BRENT,NATGAS,1.5,0.1,27,0.7037,0.6667,0.0216,0.0053,130.1,47,0.617,0.5532,0.0081,0.0005,50.4,32,68.1,13,40.6,-0.0048
BRENT/NATGAS,BRENT,NATGAS,1.5,0.2,27,0.7037,0.6667,0.0216,0.0053,130.1,47,0.5745,0.4894,0.0113,0.0029,58.7,27,57.4,11,40.7,-0.0024
BRENT/NATGAS,BRENT,NATGAS,1.5,0.3,27,0.7037,0.6667,0.0216,0.0053,130.1,45,0.4889,0.4222,0.0046,-0.0045,64.1,26,57.8,11,42.3,-0.0098
BRENT/NATGAS,BRENT,NATGAS,1.5,0.5,27,0.7037,0.6667,0.0216,0.0053,130.1,44,0.4773,0.4091,0.0084,-0.0027,83.0,20,45.5,8,40.0,-0.0081
BRENT/NATGAS,BRENT,NATGAS,1.5,0.75,27,0.7037,0.6667,0.0216,0.0053,130.1,39,0.5641,0.5128,0.0151,0.0027,94.9,13,33.3,6,46.2,-0.0026
BRENT/NATGAS,BRENT,NATGAS,1.25,0.1,27,0.7037,0.6667,0.0216,0.0053,130.1,40,0.675,0.575,0.018,0.009,64.0,24,60.0,11,45.8,0.0037
BRENT/NATGAS,BRENT,NATGAS,1.25,0.2,27,0.7037,0.6667,0.0216,0.0053,130.1,40,0.65,0.525,0.0195,0.0102,66.9,22,55.0,9,40.9,0.0049
BRENT/NATGAS,BRENT,NATGAS,1.25,0.3,27,0.7037,0.6667,0.0216,0.0053,130.1,40,0.625,0.55,0.0166,0.007,70.1,21,52.5,9,42.9,0.0016
BRENT/NATGAS,BRENT,NATGAS,1.25,0.5,27,0.7037,0.6667,0.0216,0.0053,130.1,40,0.6,0.5,0.0135,0.0028,79.6,18,45.0,8,44.4,-0.0025
BRENT/NATGAS,BRENT,NATGAS,1.25,0.75,27,0.7037,0.6667,0.0216,0.0053,130.1,39,0.5385,0.4615,0.0118,-0.0007,95.2,14,35.9,6,42.9,-0.006
BRENT/NATGAS,BRENT,NATGAS,1.0,0.1,27,0.7037,0.6667,0.0216,0.0053,130.1,35,0.6571,0.5714,0.024,0.0136,76.9,19,54.3,10,52.6,0.0083
BRENT/NATGAS,BRENT,NATGAS,1.0,0.2,27,0.7037,0.6667,0.0216,0.0053,130.1,35,0.6286,0.5714,0.0215,0.0109,77.9,17,48.6,9,52.9,0.0056
BRENT/NATGAS,BRENT,NATGAS,1.0,0.3,27,0.7037,0.6667,0.0216,0.0053,130.1,35,0.6,0.5429,0.0187,0.0076,82.7,16,45.7,8,50.0,0.0023
BRENT/NATGAS,BRENT,NATGAS,1.0,0.5,27,0.7037,0.6667,0.0216,0.0053,130.1,35,0.5714,0.5429,0.0136,0.0021,86.8,16,45.7,8,50.0,-0.0032
BRENT/NATGAS,BRENT,NATGAS,1.0,0.75,27,0.7037,0.6667,0.0216,0.0053,130.1,35,0.5714,0.5143,0.0137,0.0013,94.9,12,34.3,7,58.3,-0.004
BRENT/NATGAS,BRENT,NATGAS,0.75,0.1,27,0.7037,0.6667,0.0216,0.0053,130.1,33,0.7273,0.6667,0.0249,0.0137,83.5,20,60.6,10,50.0,0.0084
BRENT/NATGAS,BRENT,NATGAS,0.75,0.2,27,0.7037,0.6667,0.0216,0.0053,130.1,33,0.697,0.6061,0.0252,0.0137,86.2,18,54.5,8,44.4,0.0084
BRENT/NATGAS,BRENT,NATGAS,0.75,0.3,27,0.7037,0.6667,0.0216,0.0053,130.1,33,0.6667,0.6061,0.0245,0.0128,88.7,16,48.5,8,50.0,0.0074
BRENT/NATGAS,BRENT,NATGAS,0.75,0.5,27,0.7037,0.6667,0.0216,0.0053,130.1,33,0.6364,0.5758,0.0195,0.0076,90.5,14,42.4,7,50.0,0.0023
BRENT/NATGAS,BRENT,NATGAS,0.75,0.75,27,0.7037,0.6667,0.0216,0.0053,130.1,33,0.5758,0.5455,0.013,0.0005,95.8,14,42.4,7,50.0,-0.0048
BRENT/NATGAS,BRENT,NATGAS,0.5,0.1,27,0.7037,0.6667,0.0216,0.0053,130.1,30,0.7667,0.7,0.0214,0.0095,90.4,16,53.3,11,68.8,0.0042
BRENT/NATGAS,BRENT,NATGAS,0.5,0.2,27,0.7037,0.6667,0.0216,0.0053,130.1,30,0.7667,0.7,0.0221,0.0098,93.8,14,46.7,9,64.3,0.0045
BRENT/NATGAS,BRENT,NATGAS,0.5,0.3,27,0.7037,0.6667,0.0216,0.0053,130.1,30,0.7667,0.7,0.0231,0.0108,94.5,13,43.3,8,61.5,0.0054
BRENT/NATGAS,BRENT,NATGAS,0.5,0.5,27,0.7037,0.6667,0.0216,0.0053,130.1,30,0.7667,0.6667,0.0249,0.0121,98.6,11,36.7,6,54.5,0.0068
BRENT/NATGAS,BRENT,NATGAS,0.5,0.75,27,0.7037,0.6667,0.0216,0.0053,130.1,30,0.7,0.6333,0.0205,0.0074,101.2,9,30.0,5,55.6,0.0021
COFFEE/NATGAS,COFFEE,NATGAS,1.5,0.1,42,0.881,0.8095,0.0495,0.0355,109.7,76,0.6579,0.5789,0.0244,0.0182,38.4,55,72.4,27,49.1,-0.0172
COFFEE/NATGAS,COFFEE,NATGAS,1.5,0.2,42,0.881,0.8095,0.0495,0.0355,109.7,76,0.5921,0.5526,0.0231,0.0164,43.7,52,68.4,26,50.0,-0.0191
COFFEE/NATGAS,COFFEE,NATGAS,1.5,0.3,42,0.881,0.8095,0.0495,0.0355,109.7,74,0.5405,0.5,0.0199,0.0123,51.2,48,64.9,24,50.0,-0.0232
COFFEE/NATGAS,COFFEE,NATGAS,1.5,0.5,42,0.881,0.8095,0.0495,0.0355,109.7,71,0.5634,0.5352,0.0284,0.019,68.1,32,45.1,17,53.1,-0.0165
COFFEE/NATGAS,COFFEE,NATGAS,1.5,0.75,42,0.881,0.8095,0.0495,0.0355,109.7,64,0.5938,0.5938,0.0309,0.0206,76.4,24,37.5,15,62.5,-0.0149
COFFEE/NATGAS,COFFEE,NATGAS,1.25,0.1,42,0.881,0.8095,0.0495,0.0355,109.7,65,0.7077,0.6615,0.0238,0.0171,43.7,50,76.9,28,56.0,-0.0184
COFFEE/NATGAS,COFFEE,NATGAS,1.25,0.2,42,0.881,0.8095,0.0495,0.0355,109.7,65,0.6769,0.6154,0.0206,0.0135,47.2,48,73.8,27,56.2,-0.022
COFFEE/NATGAS,COFFEE,NATGAS,1.25,0.3,42,0.881,0.8095,0.0495,0.0355,109.7,65,0.6462,0.5846,0.0229,0.0153,51.5,43,66.2,23,53.5,-0.0202
COFFEE/NATGAS,COFFEE,NATGAS,1.25,0.5,42,0.881,0.8095,0.0495,0.0355,109.7,65,0.5385,0.5077,0.0214,0.013,58.8,39,60.0,20,51.3,-0.0225
COFFEE/NATGAS,COFFEE,NATGAS,1.25,0.75,42,0.881,0.8095,0.0495,0.0355,109.7,63,0.6349,0.6032,0.0334,0.0229,77.7,23,36.5,11,47.8,-0.0126
COFFEE/NATGAS,COFFEE,NATGAS,1.0,0.1,42,0.881,0.8095,0.0495,0.0355,109.7,52,0.7885,0.7308,0.0251,0.0161,63.4,35,67.3,23,65.7,-0.0193
COFFEE/NATGAS,COFFEE,NATGAS,1.0,0.2,42,0.881,0.8095,0.0495,0.0355,109.7,52,0.7308,0.6923,0.0209,0.0117,65.4,35,67.3,23,65.7,-0.0237
COFFEE/NATGAS,COFFEE,NATGAS,1.0,0.3,42,0.881,0.8095,0.0495,0.0355,109.7,52,0.7115,0.6731,0.0225,0.0129,69.2,31,59.6,20,64.5,-0.0225
COFFEE/NATGAS,COFFEE,NATGAS,1.0,0.5,42,0.881,0.8095,0.0495,0.0355,109.7,52,0.7115,0.6538,0.0256,0.0153,75.8,25,48.1,17,68.0,-0.0201
COFFEE/NATGAS,COFFEE,NATGAS,1.0,0.75,42,0.881,0.8095,0.0495,0.0355,109.7,52,0.6346,0.5962,0.0257,0.0148,81.3,21,40.4,14,66.7,-0.0207
COFFEE/NATGAS,COFFEE,NATGAS,0.75,0.1,42,0.881,0.8095,0.0495,0.0355,109.7,46,0.8261,0.8261,0.0329,0.0232,70.0,26,56.5,22,84.6,-0.0123
COFFEE/NATGAS,COFFEE,NATGAS,0.75,0.2,42,0.881,0.8095,0.0495,0.0355,109.7,46,0.7826,0.7609,0.0336,0.0235,73.6,23,50.0,19,82.6,-0.012
COFFEE/NATGAS,COFFEE,NATGAS,0.75,0.3,42,0.881,0.8095,0.0495,0.0355,109.7,46,0.8043,0.7391,0.0343,0.024,75.9,21,45.7,17,81.0,-0.0115
COFFEE/NATGAS,COFFEE,NATGAS,0.75,0.5,42,0.881,0.8095,0.0495,0.0355,109.7,46,0.7609,0.6957,0.0321,0.0213,80.2,19,41.3,15,78.9,-0.0142
COFFEE/NATGAS,COFFEE,NATGAS,0.75,0.75,42,0.881,0.8095,0.0495,0.0355,109.7,46,0.7826,0.7174,0.033,0.0215,86.2,15,32.6,11,73.3,-0.0139
COFFEE/NATGAS,COFFEE,NATGAS,0.5,0.1,42,0.881,0.8095,0.0495,0.0355,109.7,45,0.8444,0.8222,0.0441,0.0327,86.2,18,40.0,14,77.8,-0.0028
COFFEE/NATGAS,COFFEE,NATGAS,0.5,0.2,42,0.881,0.8095,0.0495,0.0355,109.7,45,0.8444,0.8222,0.0425,0.031,86.5,18,40.0,14,77.8,-0.0044
COFFEE/NATGAS,COFFEE,NATGAS,0.5,0.3,42,0.881,0.8095,0.0495,0.0355,109.7,45,0.8444,0.8222,0.0405,0.0289,87.2,17,37.8,13,76.5,-0.0066
COFFEE/NATGAS,COFFEE,NATGAS,0.5,0.5,42,0.881,0.8095,0.0495,0.0355,109.7,45,0.8222,0.7556,0.0419,0.03,90.4,14,31.1,10,71.4,-0.0055
COFFEE/NATGAS,COFFEE,NATGAS,0.5,0.75,42,0.881,0.8095,0.0495,0.0355,109.7,45,0.8222,0.7556,0.0415,0.0291,94.4,12,26.7,8,66.7,-0.0063
SUGAR/NATGAS,SUGAR,NATGAS,1.5,0.1,33,0.6364,0.5455,0.0002,-0.0202,168.4,65,0.4615,0.4308,-0.0119,-0.0203,58.0,54,83.1,16,29.6,-0.0001
SUGAR/NATGAS,SUGAR,NATGAS,1.5,0.2,33,0.6364,0.5455,0.0002,-0.0202,168.4,64,0.3906,0.375,-0.0147,-0.0238,64.5,52,81.2,14,26.9,-0.0036
SUGAR/NATGAS,SUGAR,NATGAS,1.5,0.3,33,0.6364,0.5455,0.0002,-0.0202,168.4,64,0.4062,0.3906,-0.0105,-0.0211,78.0,46,71.9,13,28.3,-0.0008
SUGAR/NATGAS,SUGAR,NATGAS,1.5,0.5,33,0.6364,0.5455,0.0002,-0.0202,168.4,59,0.4407,0.4068,-0.0032,-0.015,89.1,33,55.9,10,30.3,0.0052
SUGAR/NATGAS,SUGAR,NATGAS,1.5,0.75,33,0.6364,0.5455,0.0002,-0.0202,168.4,53,0.4528,0.434,-0.0048,-0.0184,105.8,24,45.3,9,37.5,0.0018
SUGAR/NATGAS,SUGAR,NATGAS,1.25,0.1,33,0.6364,0.5455,0.0002,-0.0202,168.4,53,0.6038,0.5283,-0.0004,-0.0099,68.3,40,75.5,16,40.0,0.0103
SUGAR/NATGAS,SUGAR,NATGAS,1.25,0.2,33,0.6364,0.5455,0.0002,-0.0202,168.4,53,0.5472,0.5094,0.0044,-0.0065,80.9,34,64.2,13,38.2,0.0137
SUGAR/NATGAS,SUGAR,NATGAS,1.25,0.3,33,0.6364,0.5455,0.0002,-0.0202,168.4,53,0.5472,0.5094,0.0026,-0.0089,86.6,32,60.4,12,37.5,0.0114
SUGAR/NATGAS,SUGAR,NATGAS,1.25,0.5,33,0.6364,0.5455,0.0002,-0.0202,168.4,52,0.5192,0.4808,-0.0019,-0.0149,100.3,27,51.9,10,37.0,0.0053
SUGAR/NATGAS,SUGAR,NATGAS,1.25,0.75,33,0.6364,0.5455,0.0002,-0.0202,168.4,51,0.4902,0.451,-0.0015,-0.0153,107.7,23,45.1,8,34.8,0.005
SUGAR/NATGAS,SUGAR,NATGAS,1.0,0.1,33,0.6364,0.5455,0.0002,-0.0202,168.4,42,0.6667,0.5952,-0.0103,-0.0223,91.2,30,71.4,14,46.7,-0.0021
SUGAR/NATGAS,SUGAR,NATGAS,1.0,0.2,33,0.6364,0.5455,0.0002,-0.0202,168.4,42,0.619,0.5,-0.0131,-0.0254,94.1,28,66.7,12,42.9,-0.0052
SUGAR/NATGAS,SUGAR,NATGAS,1.0,0.3,33,0.6364,0.5455,0.0002,-0.0202,168.4,41,0.6098,0.4634,-0.0121,-0.0256,104.9,22,53.7,11,50.0,-0.0053
SUGAR/NATGAS,SUGAR,NATGAS,1.0,0.5,33,0.6364,0.5455,0.0002,-0.0202,168.4,41,0.4878,0.439,-0.007,-0.0219,117.2,17,41.5,8,47.1,-0.0017
SUGAR/NATGAS,SUGAR,NATGAS,1.0,0.75,33,0.6364,0.5455,0.0002,-0.0202,168.4,40,0.45,0.425,-0.0085,-0.025,132.0,13,32.5,6,46.2,-0.0047
SUGAR/NATGAS,SUGAR,NATGAS,0.75,0.1,33,0.6364,0.5455,0.0002,-0.0202,168.4,41,0.6829,0.561,0.0054,-0.0079,102.4,27,65.9,10,37.0,0.0124
SUGAR/NATGAS,SUGAR,NATGAS,0.75,0.2,33,0.6364,0.5455,0.0002,-0.0202,168.4,41,0.6829,0.561,0.0065,-0.0071,106.3,23,56.1,8,34.8,0.0131
SUGAR/NATGAS,SUGAR,NATGAS,0.75,0.3,33,0.6364,0.5455,0.0002,-0.0202,168.4,41,0.6829,0.561,0.0024,-0.0114,107.8,23,56.1,8,34.8,0.0088
SUGAR/NATGAS,SUGAR,NATGAS,0.75,0.5,33,0.6364,0.5455,0.0002,-0.0202,168.4,41,0.6341,0.5366,-0.0015,-0.0167,120.4,16,39.0,6,37.5,0.0035
SUGAR/NATGAS,SUGAR,NATGAS,0.75,0.75,33,0.6364,0.5455,0.0002,-0.0202,168.4,40,0.5,0.475,-0.003,-0.0193,130.6,13,32.5,5,38.5,0.0009
SUGAR/NATGAS,SUGAR,NATGAS,0.5,0.1,33,0.6364,0.5455,0.0002,-0.0202,168.4,36,0.6944,0.5833,0.0148,-0.0017,132.5,15,41.7,5,33.3,0.0185
SUGAR/NATGAS,SUGAR,NATGAS,0.5,0.2,33,0.6364,0.5455,0.0002,-0.0202,168.4,36,0.6944,0.5833,0.0126,-0.004,133.1,15,41.7,5,33.3,0.0162
SUGAR/NATGAS,SUGAR,NATGAS,0.5,0.3,33,0.6364,0.5455,0.0002,-0.0202,168.4,36,0.6667,0.5556,0.0102,-0.0067,136.0,14,38.9,4,28.6,0.0136
SUGAR/NATGAS,SUGAR,NATGAS,0.5,0.5,33,0.6364,0.5455,0.0002,-0.0202,168.4,36,0.6667,0.5556,0.0098,-0.0079,143.0,11,30.6,3,27.3,0.0123
SUGAR/NATGAS,SUGAR,NATGAS,0.5,0.75,33,0.6364,0.5455,0.0002,-0.0202,168.4,36,0.6111,0.5278,0.0059,-0.0123,148.0,8,22.2,2,25.0,0.0079
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.5,0.1,38,0.7105,0.7105,0.0201,0.0035,133.1,64,0.625,0.5781,0.0095,0.001,59.6,39,60.9,16,41.0,-0.0025
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.5,0.2,38,0.7105,0.7105,0.0201,0.0035,133.1,63,0.5714,0.5238,0.0042,-0.0049,64.5,37,58.7,16,43.2,-0.0083
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.5,0.3,38,0.7105,0.7105,0.0201,0.0035,133.1,63,0.5556,0.5397,0.0079,-0.0017,69.3,33,52.4,13,39.4,-0.0051
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.5,0.5,38,0.7105,0.7105,0.0201,0.0035,133.1,61,0.5082,0.4918,0.0111,0.0002,81.4,28,45.9,12,42.9,-0.0033
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.5,0.75,38,0.7105,0.7105,0.0201,0.0035,133.1,58,0.5172,0.5172,0.0093,-0.0024,88.4,23,39.7,8,34.8,-0.0059
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.25,0.1,38,0.7105,0.7105,0.0201,0.0035,133.1,53,0.6792,0.6604,0.0083,-0.0015,70.5,31,58.5,15,48.4,-0.0049
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.25,0.2,38,0.7105,0.7105,0.0201,0.0035,133.1,53,0.6415,0.5849,0.0116,0.001,78.3,26,49.1,12,46.2,-0.0025
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.25,0.3,38,0.7105,0.7105,0.0201,0.0035,133.1,53,0.6226,0.566,0.0072,-0.0038,82.3,26,49.1,12,46.2,-0.0073
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.25,0.5,38,0.7105,0.7105,0.0201,0.0035,133.1,52,0.6154,0.5769,0.0154,0.0031,94.3,19,36.5,8,42.1,-0.0004
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.25,0.75,38,0.7105,0.7105,0.0201,0.0035,133.1,51,0.5294,0.5294,0.0123,-0.0007,100.3,17,33.3,7,41.2,-0.0042
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.0,0.1,38,0.7105,0.7105,0.0201,0.0035,133.1,47,0.6809,0.6383,0.0073,-0.003,75.7,26,55.3,14,53.8,-0.0065
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.0,0.2,38,0.7105,0.7105,0.0201,0.0035,133.1,47,0.7021,0.6809,0.0078,-0.0032,82.6,24,51.1,13,54.2,-0.0067
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.0,0.3,38,0.7105,0.7105,0.0201,0.0035,133.1,47,0.7234,0.6809,0.0049,-0.0068,87.9,23,48.9,12,52.2,-0.0102
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.0,0.5,38,0.7105,0.7105,0.0201,0.0035,133.1,47,0.6596,0.6383,0.0095,-0.0032,97.2,18,38.3,10,55.6,-0.0067
SOYBEANS/NATGAS,SOYBEANS,NATGAS,1.0,0.75,38,0.7105,0.7105,0.0201,0.0035,133.1,46,0.6739,0.6304,0.0154,0.0016,107.6,12,26.1,6,50.0,-0.0018
SOYBEANS/NATGAS,SOYBEANS,NATGAS,0.75,0.1,38,0.7105,0.7105,0.0201,0.0035,133.1,41,0.6829,0.6829,0.0101,-0.0024,96.3,18,43.9,11,61.1,-0.0059
SOYBEANS/NATGAS,SOYBEANS,NATGAS,0.75,0.2,38,0.7105,0.7105,0.0201,0.0035,133.1,41,0.7073,0.7073,0.0095,-0.0033,98.1,17,41.5,10,58.8,-0.0067
SOYBEANS/NATGAS,SOYBEANS,NATGAS,0.75,0.3,38,0.7105,0.7105,0.0201,0.0035,133.1,41,0.7317,0.7317,0.0178,0.0045,103.0,11,26.8,6,54.5,0.001
SOYBEANS/NATGAS,SOYBEANS,NATGAS,0.75,0.5,38,0.7105,0.7105,0.0201,0.0035,133.1,41,0.7317,0.7073,0.0104,-0.0035,108.8,11,26.8,6,54.5,-0.007
SOYBEANS/NATGAS,SOYBEANS,NATGAS,0.75,0.75,38,0.7105,0.7105,0.0201,0.0035,133.1,41,0.6829,0.6585,0.0122,-0.0022,112.7,9,22.0,5,55.6,-0.0057
SOYBEANS/NATGAS,SOYBEANS,NATGAS,0.5,0.1,38,0.7105,0.7105,0.0201,0.0035,133.1,39,0.6667,0.6667,0.0086,-0.0052,107.4,18,46.2,13,72.2,-0.0087
SOYBEANS/NATGAS,SOYBEANS,NATGAS,0.5,0.2,38,0.7105,0.7105,0.0201,0.0035,133.1,39,0.6667,0.6667,0.0106,-0.0035,110.4,15,38.5,10,66.7,-0.007
SOYBEANS/NATGAS,SOYBEANS,NATGAS,0.5,0.3,38,0.7105,0.7105,0.0201,0.0035,133.1,39,0.6923,0.6923,0.0127,-0.0017,112.4,12,30.8,7,58.3,-0.0051
SOYBEANS/NATGAS,SOYBEANS,NATGAS,0.5,0.5,38,0.7105,0.7105,0.0201,0.0035,133.1,39,0.7436,0.7436,0.019,0.0042,116.5,7,17.9,3,42.9,0.0007
